21:15:51.714 [main] INFO com.tyluur.day1.Day1Kt - Original line: '9cbncbxclbvkmfzdnldc', Replaced line: '9cbncbxclbvkmfzdnldc', Calibration value: 99
21:15:51.718 [main] INFO com.tyluur.day1.Day1Kt - Original line: '4twosixvnhjl', Replaced line: '426vnhjl', Calibration value: 46
21:15:51.718 [main] INFO com.tyluur.day1.Day1Kt - Original line: '8d', Replaced line: '8d', Calibration value: 88
21:15:51.718 [main] INFO com.tyluur.day1.Day1Kt - Original line: 'eightsevenvqvzlqxkbm6rqhsgqpnine7twonex', Replaced line: '87vqvzlqxkbm6rqhsgqp97tw1x', Calibration value: 81
21:15:51.718 [main] INFO com.tyluur.day1.Day1Kt - Original line: 'seven96', Replaced line: '796', Calibration value: 76
21:15:51.718 [main] INFO com.tyluur.day1.Day1Kt - Original line: 'ck8tv6', Replaced line: 'ck8tv6', Calibration value: 86
21:15:51.718 [main] INFO com.tyluur.day1.Day1Kt - Original line: '2mcddqpnbxssmrc6', Replaced line: '2mcddqpnbxssmrc6', Calibration value: 26
21:15:51.718 [main] INFO com.tyluur.day1.Day1Kt - Original line: 'zsfbkrjjqpbbone6six2', Replaced line: 'zsfbkrjjqpbb1662', Calibration value: 12
21:15:51.718 [main] INFO com.tyluur.day1.Day1Kt - Original line: 'fourone8hfrkxrr', Replaced line: '418hfrkxrr', Calibration value: 48
21:15:51.718 [main] INFO com.tyluur.day1.Day1Kt - Original line: '7ninetphdpcx', Replaced line: '79tphdpcx', Calibration value: 79
21:15:51.718 [main] INFO com.tyluur.day1.Day1Kt - Original line: '9gcn9six4mfnjgtcdc', Replaced line: '9gcn964mfnjgtcdc', Calibration value: 94
21:15:51.718 [main] INFO com.tyluur.day1.Day1Kt - Original line: '6onevsevenseven4three', Replaced line: '61v7743', Calibration value: 63
21:15:51.718 [main] INFO com.tyluur.day1.Day1Kt - Original line: 'ldssggpknine7', Replaced line: 'ldssggpk97', Calibration value: 97
21:15:51.718 [main] INFO com.tyluur.day1.Day1Kt - Original line: 'twolltbfkhltwo892jngx', Replaced line: '2lltbfkhl2892jngx', Calibration value: 22
21:15:51.718 [main] INFO com.tyluur.day1.Day1Kt - Original line: 'rsh1five3ninefourmfk', Replaced line: 'rsh15394mfk', Calibration value: 14
21:15:51.718 [main] INFO com.tyluur.day1.Day1Kt - Original line: 'xtrh534nqxr', Replaced line: 'xtrh534nqxr', Calibration value: 54
21:15:51.718 [main] INFO com.tyluur.day1.Day1Kt - Original line: 'ggllvfjthreefcckbninekspmf6bnpkvt2', Replaced line: 'ggllvfj3fcckb9kspmf6bnpkvt2', Calibration value: 32
21:15:51.718 [main] INFO com.tyluur.day1.Day1Kt - Original line: 'kng16', Replaced line: 'kng16', Calibration value: 16
21:15:51.718 [main] INFO com.tyluur.day1.Day1Kt - Original line: 'kqgthcleightsixeight96nine69', Replaced line: 'kqgthcl86896969', Calibration value: 89
21:15:51.718 [main] INFO com.tyluur.day1.Day1Kt - Original line: 'nchcdqbsxmeighttwo65onevtqrznxmnl', Replaced line: 'nchcdqbsxm82651vtqrznxmnl', Calibration value: 81
21:15:51.718 [main] INFO com.tyluur.day1.Day1Kt - Original line: 'chphzzqb6threeqhspbgkrn6', Replaced line: 'chphzzqb63qhspbgkrn6', Calibration value: 66
21:15:51.718 [main] INFO com.tyluur.day1.Day1Kt - Original line: '8threevbqxl4', Replaced line: '83vbqxl4', Calibration value: 84
21:15:51.718 [main] INFO com.tyluur.day1.Day1Kt - Original line: '99eight2hgdvcqdqxsnmkxctskvxxvqxjt', Replaced line: '9982hgdvcqdqxsnmkxctskvxxvqxjt', Calibration value: 92
21:15:51.718 [main] INFO com.tyluur.day1.Day1Kt - Original line: '9qb95oneightsf', Replaced line: '9qb951ightsf', Calibration value: 91
21:15:51.718 [main] INFO com.tyluur.day1.Day1Kt - Original line: 'tfmpcthbdbnzhldnbj96', Replaced line: 'tfmpcthbdbnzhldnbj96', Calibration value: 96
21:15:51.718 [main] INFO com.tyluur.day1.Day1Kt - Original line: '9mzbn', Replaced line: '9mzbn', Calibration value: 99
21:15:51.718 [main] INFO com.tyluur.day1.Day1Kt - Original line: 'twoseven9rmssixbvbjpsbjbh3two', Replaced line: '279rms6bvbjpsbjbh32', Calibration value: 22
21:15:51.718 [main] INFO com.tyluur.day1.Day1Kt - Original line: '7fcmfjjrtz5six4', Replaced line: '7fcmfjjrtz564', Calibration value: 74
21:15:51.718 [main] INFO com.tyluur.day1.Day1Kt - Original line: 'hpspsgtfxvxtmdsqcninelcjhfb2mhffpvxkdxdlvkqxnine', Replaced line: 'hpspsgtfxvxtmdsqc9lcjhfb2mhffpvxkdxdlvkqx9', Calibration value: 99
21:15:51.718 [main] INFO com.tyluur.day1.Day1Kt - Original line: 'fivexrhxhtfivesevenone3d', Replaced line: '5xrhxht5713d', Calibration value: 53
21:15:51.718 [main] INFO com.tyluur.day1.Day1Kt - Original line: 'jvc6twofourbgfgrthree9fourmhz', Replaced line: 'jvc624bgfgr394mhz', Calibration value: 64
21:15:51.718 [main] INFO com.tyluur.day1.Day1Kt - Original line: '8xfvjdqlgfrlhzds4', Replaced line: '8xfvjdqlgfrlhzds4', Calibration value: 84
21:15:51.718 [main] INFO com.tyluur.day1.Day1Kt - Original line: '5271ninexfthree', Replaced line: '52719xf3', Calibration value: 53
21:15:51.718 [main] INFO com.tyluur.day1.Day1Kt - Original line: 'fbm1jd3onenine', Replaced line: 'fbm1jd319', Calibration value: 19
21:15:51.718 [main] INFO com.tyluur.day1.Day1Kt - Original line: '2jm7fchdklthreedzfg', Replaced line: '2jm7fchdkl3dzfg', Calibration value: 23
21:15:51.718 [main] INFO com.tyluur.day1.Day1Kt - Original line: '6lgrrzfkj', Replaced line: '6lgrrzfkj', Calibration value: 66
21:15:51.718 [main] INFO com.tyluur.day1.Day1Kt - Original line: 'eight6sixthree', Replaced line: '8663', Calibration value: 83
21:15:51.718 [main] INFO com.tyluur.day1.Day1Kt - Original line: 'eightsixzng8dxxnfbqdjkjt1two', Replaced line: '86zng8dxxnfbqdjkjt12', Calibration value: 82
21:15:51.718 [main] INFO com.tyluur.day1.Day1Kt - Original line: 'fivesix92j', Replaced line: '5692j', Calibration value: 52
21:15:51.718 [main] INFO com.tyluur.day1.Day1Kt - Original line: '1kfrjjq', Replaced line: '1kfrjjq', Calibration value: 11
21:15:51.718 [main] INFO com.tyluur.day1.Day1Kt - Original line: 'tjjthblvjfspbcshfivesix5fivesixf', Replaced line: 'tjjthblvjfspbcsh56556f', Calibration value: 56
21:15:51.718 [main] INFO com.tyluur.day1.Day1Kt - Original line: 'nrlx5vqzcfive', Replaced line: 'nrlx5vqzc5', Calibration value: 55
21:15:51.718 [main] INFO com.tyluur.day1.Day1Kt - Original line: 'doneightthtpmjlzhgpxdc18229twofive', Replaced line: 'd1ightthtpmjlzhgpxdc1822925', Calibration value: 15
21:15:51.718 [main] INFO com.tyluur.day1.Day1Kt - Original line: '6shtlqlbsxnine7snthree', Replaced line: '6shtlqlbsx97sn3', Calibration value: 63
21:15:51.718 [main] INFO com.tyluur.day1.Day1Kt - Original line: 'oneonengtbjmlq4', Replaced line: '11ngtbjmlq4', Calibration value: 14
21:15:51.718 [main] INFO com.tyluur.day1.Day1Kt - Original line: 'sixhxvzpshrhbbk3qdxrbq', Replaced line: '6hxvzpshrhbbk3qdxrbq', Calibration value: 63
21:15:51.718 [main] INFO com.tyluur.day1.Day1Kt - Original line: '23onezbvbrlnseven239', Replaced line: '231zbvbrln7239', Calibration value: 29
21:15:51.718 [main] INFO com.tyluur.day1.Day1Kt - Original line: 'one883mztbhfvqqq3srfptz', Replaced line: '1883mztbhfvqqq3srfptz', Calibration value: 13
21:15:51.718 [main] INFO com.tyluur.day1.Day1Kt - Original line: 'zxlglzxgkltc8four6kzmqf5eightstzlqcvxt', Replaced line: 'zxlglzxgkltc846kzmqf58stzlqcvxt', Calibration value: 88
21:15:51.718 [main] INFO com.tyluur.day1.Day1Kt - Original line: '3four452jclt', Replaced line: '34452jclt', Calibration value: 32
21:15:51.718 [main] INFO com.tyluur.day1.Day1Kt - Original line: 'sixmone3phrxxdninetwosix', Replaced line: '6m13phrxxd926', Calibration value: 66
21:15:51.718 [main] INFO com.tyluur.day1.Day1Kt - Original line: '3nine39', Replaced line: '3939', Calibration value: 39
21:15:51.719 [main] INFO com.tyluur.day1.Day1Kt - Original line: '578nine4', Replaced line: '57894', Calibration value: 54
21:15:51.719 [main] INFO com.tyluur.day1.Day1Kt - Original line: '442ffhxfrxb', Replaced line: '442ffhxfrxb', Calibration value: 42
21:15:51.719 [main] INFO com.tyluur.day1.Day1Kt - Original line: 'shnnn3nqcgfbgpzzfrtchbseven5dk3', Replaced line: 'shnnn3nqcgfbgpzzfrtchb75dk3', Calibration value: 33
21:15:51.719 [main] INFO com.tyluur.day1.Day1Kt - Original line: 'ninenine5xrxrhcr', Replaced line: '995xrxrhcr', Calibration value: 95
21:15:51.719 [main] INFO com.tyluur.day1.Day1Kt - Original line: 'ninefourdlckvqzz6oneseven', Replaced line: '94dlckvqzz617', Calibration value: 97
21:15:51.719 [main] INFO com.tyluur.day1.Day1Kt - Original line: 'fivetwoqcnqhbs9', Replaced line: '52qcnqhbs9', Calibration value: 59
21:15:51.719 [main] INFO com.tyluur.day1.Day1Kt - Original line: '2sevenbgp8one', Replaced line: '27bgp81', Calibration value: 21
21:15:51.719 [main] INFO com.tyluur.day1.Day1Kt - Original line: 'twohqbp7fnndbjpn', Replaced line: '2hqbp7fnndbjpn', Calibration value: 27
21:15:51.719 [main] INFO com.tyluur.day1.Day1Kt - Original line: '2nctn1pbbxmns', Replaced line: '2nctn1pbbxmns', Calibration value: 21
21:15:51.719 [main] INFO com.tyluur.day1.Day1Kt - Original line: '46fourhjppdlkr', Replaced line: '464hjppdlkr', Calibration value: 44
21:15:51.719 [main] INFO com.tyluur.day1.Day1Kt - Original line: 'cbfour3seven7dctlone', Replaced line: 'cb4377dctl1', Calibration value: 41
21:15:51.719 [main] INFO com.tyluur.day1.Day1Kt - Original line: 'sevenjxbbplfour488trzv', Replaced line: '7jxbbpl4488trzv', Calibration value: 78
21:15:51.719 [main] INFO com.tyluur.day1.Day1Kt - Original line: '5qqfb9twooneonethree', Replaced line: '5qqfb92113', Calibration value: 53
21:15:51.719 [main] INFO com.tyluur.day1.Day1Kt - Original line: '7zzlgxrfmlpxrbbnjt7five5mxhd4', Replaced line: '7zzlgxrfmlpxrbbnjt755mxhd4', Calibration value: 74
21:15:51.719 [main] INFO com.tyluur.day1.Day1Kt - Original line: '99vdnnzcdsqxgbonefoursevenjjjgc1', Replaced line: '99vdnnzcdsqxgb147jjjgc1', Calibration value: 91
21:15:51.719 [main] INFO com.tyluur.day1.Day1Kt - Original line: '4threeeighttkqdxnkrgblvnine5', Replaced line: '438tkqdxnkrgblv95', Calibration value: 45
21:15:51.719 [main] INFO com.tyluur.day1.Day1Kt - Original line: 'sevendtlm5onetwo', Replaced line: '7dtlm512', Calibration value: 72
21:15:51.719 [main] INFO com.tyluur.day1.Day1Kt - Original line: 'threeonejvxqb15nnjndprnn5cdxb9', Replaced line: '31jvxqb15nnjndprnn5cdxb9', Calibration value: 39
21:15:51.719 [main] INFO com.tyluur.day1.Day1Kt - Original line: 'hkr1mtcmqqqsixxbfjnlqqlb', Replaced line: 'hkr1mtcmqqq6xbfjnlqqlb', Calibration value: 16
21:15:51.719 [main] INFO com.tyluur.day1.Day1Kt - Original line: 'six2five3jkknzf5', Replaced line: '6253jkknzf5', Calibration value: 65
21:15:51.719 [main] INFO com.tyluur.day1.Day1Kt - Original line: '9xgkspdhrfivesix15zj', Replaced line: '9xgkspdhr5615zj', Calibration value: 95
21:15:51.719 [main] INFO com.tyluur.day1.Day1Kt - Original line: 'nsztwo4jxfzxbtrsjjnj8', Replaced line: 'nsz24jxfzxbtrsjjnj8', Calibration value: 28
21:15:51.719 [main] INFO com.tyluur.day1.Day1Kt - Original line: '1twofive2sixqxxrjpgbdfive', Replaced line: '12526qxxrjpgbd5', Calibration value: 15
21:15:51.719 [main] INFO com.tyluur.day1.Day1Kt - Original line: '41sixgmgxzdseveneightmnmxj3', Replaced line: '416gmgxzd78mnmxj3', Calibration value: 43
21:15:51.719 [main] INFO com.tyluur.day1.Day1Kt - Original line: '8qrvxvfourseven1', Replaced line: '8qrvxv471', Calibration value: 81
21:15:51.719 [main] INFO com.tyluur.day1.Day1Kt - Original line: 'lms268eight', Replaced line: 'lms2688', Calibration value: 28
21:15:51.719 [main] INFO com.tyluur.day1.Day1Kt - Original line: '7ninethreeksjz', Replaced line: '793ksjz', Calibration value: 73
21:15:51.719 [main] INFO com.tyluur.day1.Day1Kt - Original line: 'qeightwobrfvcssthreeeight3167', Replaced line: 'qeigh2brfvcss383167', Calibration value: 27
21:15:51.720 [main] INFO com.tyluur.day1.Day1Kt - Original line: 'ninetwoone532fqhggszllnfcmfs6', Replaced line: '921532fqhggszllnfcmfs6', Calibration value: 96
21:15:51.720 [main] INFO com.tyluur.day1.Day1Kt - Original line: '838lcrhzs2', Replaced line: '838lcrhzs2', Calibration value: 82
21:15:51.720 [main] INFO com.tyluur.day1.Day1Kt - Original line: 'ninedjpteighthqrgvklln3cxbt', Replaced line: '9djpt8hqrgvklln3cxbt', Calibration value: 93
21:15:51.720 [main] INFO com.tyluur.day1.Day1Kt - Original line: '8lfxxeightone4526six', Replaced line: '8lfxx8145266', Calibration value: 86
21:15:51.720 [main] INFO com.tyluur.day1.Day1Kt - Original line: '1lmvvbl', Replaced line: '1lmvvbl', Calibration value: 11
21:15:51.720 [main] INFO com.tyluur.day1.Day1Kt - Original line: 'fvkxpcjm7tzzgkxfqoneeightone7nbxzskngd5', Replaced line: 'fvkxpcjm7tzzgkxfq1817nbxzskngd5', Calibration value: 75
21:15:51.720 [main] INFO com.tyluur.day1.Day1Kt - Original line: 'twompjtfbt2', Replaced line: '2mpjtfbt2', Calibration value: 22
21:15:51.720 [main] INFO com.tyluur.day1.Day1Kt - Original line: 'twoeight4six', Replaced line: '2846', Calibration value: 26
21:15:51.720 [main] INFO com.tyluur.day1.Day1Kt - Original line: 'zmpml5six54fourfour', Replaced line: 'zmpml565444', Calibration value: 54
21:15:51.720 [main] INFO com.tyluur.day1.Day1Kt - Original line: 'pndklmzmsseven9pncxgjrnine1three7pkjvv', Replaced line: 'pndklmzms79pncxgjr9137pkjvv', Calibration value: 77
21:15:51.720 [main] INFO com.tyluur.day1.Day1Kt - Original line: '88kggbsqnfjngqffkbp5fivetwo5', Replaced line: '88kggbsqnfjngqffkbp5525', Calibration value: 85
21:15:51.720 [main] INFO com.tyluur.day1.Day1Kt - Original line: '1xrvkpqvspt', Replaced line: '1xrvkpqvspt', Calibration value: 11
21:15:51.720 [main] INFO com.tyluur.day1.Day1Kt - Original line: '1eightxhpd5bsctj3three', Replaced line: '18xhpd5bsctj33', Calibration value: 13
21:15:51.720 [main] INFO com.tyluur.day1.Day1Kt - Original line: 'twothreexjvsxklsxeight4twofour', Replaced line: '23xjvsxklsx8424', Calibration value: 24
21:15:51.720 [main] INFO com.tyluur.day1.Day1Kt - Original line: 'tvqsngkbl7eightzxhxjmrhgs', Replaced line: 'tvqsngkbl78zxhxjmrhgs', Calibration value: 78
21:15:51.720 [main] INFO com.tyluur.day1.Day1Kt - Original line: '5zkxqxx', Replaced line: '5zkxqxx', Calibration value: 55
21:15:51.720 [main] INFO com.tyluur.day1.Day1Kt - Original line: '7eightfour', Replaced line: '784', Calibration value: 74
21:15:51.720 [main] INFO com.tyluur.day1.Day1Kt - Original line: '3pjsrdp', Replaced line: '3pjsrdp', Calibration value: 33
21:15:51.720 [main] INFO com.tyluur.day1.Day1Kt - Original line: 'fivermk75ninetghvdrltz', Replaced line: '5rmk759tghvdrltz', Calibration value: 59
21:15:51.720 [main] INFO com.tyluur.day1.Day1Kt - Original line: 'prfthbhsftpmfcn7ronesix', Replaced line: 'prfthbhsftpmfcn7r16', Calibration value: 76
21:15:51.720 [main] INFO com.tyluur.day1.Day1Kt - Original line: 'three9pvxmhkscqv', Replaced line: '39pvxmhkscqv', Calibration value: 39
21:15:51.720 [main] INFO com.tyluur.day1.Day1Kt - Original line: 'sixninetqhj5two', Replaced line: '69tqhj52', Calibration value: 62
21:15:51.720 [main] INFO com.tyluur.day1.Day1Kt - Original line: 'nsoneight3eight', Replaced line: 'ns1ight38', Calibration value: 18
21:15:51.720 [main] INFO com.tyluur.day1.Day1Kt - Original line: 'nineqdprvhtqb4fbone98nineeight', Replaced line: '9qdprvhtqb4fb19898', Calibration value: 98
21:15:51.720 [main] INFO com.tyluur.day1.Day1Kt - Original line: 'ktfgnssfourdqktfflninephpntvmmm139', Replaced line: 'ktfgnss4dqktffl9phpntvmmm139', Calibration value: 49
21:15:51.720 [main] INFO com.tyluur.day1.Day1Kt - Original line: 'qvxfzrdnineonenkpgxnnmqpsxrlcvjq5onehx', Replaced line: 'qvxfzrd91nkpgxnnmqpsxrlcvjq51hx', Calibration value: 91
21:15:51.720 [main] INFO com.tyluur.day1.Day1Kt - Original line: 'cq57sixeightwosvx', Replaced line: 'cq576eigh2svx', Calibration value: 52
21:15:51.720 [main] INFO com.tyluur.day1.Day1Kt - Original line: '225vntfqdzqjgmtkdgbxrsr6three', Replaced line: '225vntfqdzqjgmtkdgbxrsr63', Calibration value: 23
21:15:51.720 [main] INFO com.tyluur.day1.Day1Kt - Original line: '56981stx6xdjkhnvgq', Replaced line: '56981stx6xdjkhnvgq', Calibration value: 56
21:15:51.720 [main] INFO com.tyluur.day1.Day1Kt - Original line: 'xksevendzeight2sixone', Replaced line: 'xk7dz8261', Calibration value: 71
21:15:51.720 [main] INFO com.tyluur.day1.Day1Kt - Original line: '863', Replaced line: '863', Calibration value: 83
21:15:51.720 [main] INFO com.tyluur.day1.Day1Kt - Original line: 'onethreetwofive5sevenfdmrmczlqs', Replaced line: '132557fdmrmczlqs', Calibration value: 17
21:15:51.720 [main] INFO com.tyluur.day1.Day1Kt - Original line: '28qcdzgrbdkh', Replaced line: '28qcdzgrbdkh', Calibration value: 28
21:15:51.721 [main] INFO com.tyluur.day1.Day1Kt - Original line: '6two43four', Replaced line: '62434', Calibration value: 64
21:15:51.721 [main] INFO com.tyluur.day1.Day1Kt - Original line: 'fourseven4', Replaced line: '474', Calibration value: 44
21:15:51.721 [main] INFO com.tyluur.day1.Day1Kt - Original line: '1jgone', Replaced line: '1jg1', Calibration value: 11
21:15:51.721 [main] INFO com.tyluur.day1.Day1Kt - Original line: 'qmpsfscxxtsix872', Replaced line: 'qmpsfscxxt6872', Calibration value: 62
21:15:51.721 [main] INFO com.tyluur.day1.Day1Kt - Original line: '6sixthreeeight', Replaced line: '6638', Calibration value: 68
21:15:51.721 [main] INFO com.tyluur.day1.Day1Kt - Original line: '1bzxjhv2x', Replaced line: '1bzxjhv2x', Calibration value: 12
21:15:51.721 [main] INFO com.tyluur.day1.Day1Kt - Original line: 'onecs5one7five', Replaced line: '1cs5175', Calibration value: 15
21:15:51.721 [main] INFO com.tyluur.day1.Day1Kt - Original line: 'vr4phpdtmk3fivebtltwom', Replaced line: 'vr4phpdtmk35btl2m', Calibration value: 42
21:15:51.721 [main] INFO com.tyluur.day1.Day1Kt - Original line: '4onefourqqrpvxn1two', Replaced line: '414qqrpvxn12', Calibration value: 42
21:15:51.721 [main] INFO com.tyluur.day1.Day1Kt - Original line: '3sixsixjkfssevennpjfzhhsg1eightgj', Replaced line: '366jkfs7npjfzhhsg18gj', Calibration value: 38
21:15:51.721 [main] INFO com.tyluur.day1.Day1Kt - Original line: 'seven1eightsevennspvrr9', Replaced line: '7187nspvrr9', Calibration value: 79
21:15:51.721 [main] INFO com.tyluur.day1.Day1Kt - Original line: '5fiveseven7ninepkzzj', Replaced line: '55779pkzzj', Calibration value: 59
21:15:51.721 [main] INFO com.tyluur.day1.Day1Kt - Original line: 'xkjpxsqsfiveeightjgv2onelhdqjd2', Replaced line: 'xkjpxsqs58jgv21lhdqjd2', Calibration value: 52
21:15:51.721 [main] INFO com.tyluur.day1.Day1Kt - Original line: 'sone7rhbtvlttsix', Replaced line: 's17rhbtvltt6', Calibration value: 16
21:15:51.721 [main] INFO com.tyluur.day1.Day1Kt - Original line: 'vrc6five6', Replaced line: 'vrc656', Calibration value: 66
21:15:51.721 [main] INFO com.tyluur.day1.Day1Kt - Original line: 'twoseven7', Replaced line: '277', Calibration value: 27
21:15:51.721 [main] INFO com.tyluur.day1.Day1Kt - Original line: 'onetwo9onehndznine', Replaced line: '1291hndz9', Calibration value: 19
21:15:51.721 [main] INFO com.tyluur.day1.Day1Kt - Original line: '5six6sixr', Replaced line: '5666r', Calibration value: 56
21:15:51.721 [main] INFO com.tyluur.day1.Day1Kt - Original line: 'vfiveeight6hdxnpfktttstnvhjks46', Replaced line: 'v586hdxnpfktttstnvhjks46', Calibration value: 56
21:15:51.721 [main] INFO com.tyluur.day1.Day1Kt - Original line: 'fiveninefour8zpptwoonefjzvmnhnvq', Replaced line: '5948zpp21fjzvmnhnvq', Calibration value: 51
21:15:51.721 [main] INFO com.tyluur.day1.Day1Kt - Original line: 'five53', Replaced line: '553', Calibration value: 53
21:15:51.721 [main] INFO com.tyluur.day1.Day1Kt - Original line: 'seventpfztfccgm8bxjsjxgmz', Replaced line: '7tpfztfccgm8bxjsjxgmz', Calibration value: 78
21:15:51.721 [main] INFO com.tyluur.day1.Day1Kt - Original line: 'eighttwo4tktgpbj', Replaced line: '824tktgpbj', Calibration value: 84
21:15:51.721 [main] INFO com.tyluur.day1.Day1Kt - Original line: '6426', Replaced line: '6426', Calibration value: 66
21:15:51.721 [main] INFO com.tyluur.day1.Day1Kt - Original line: 'jjkfournqbdqkddhlninekvd56bdshtbvn', Replaced line: 'jjk4nqbdqkddhl9kvd56bdshtbvn', Calibration value: 46
21:15:51.721 [main] INFO com.tyluur.day1.Day1Kt - Original line: 'onefive1onehkhsix', Replaced line: '1511hkh6', Calibration value: 16
21:15:51.721 [main] INFO com.tyluur.day1.Day1Kt - Original line: '7sevenm9twofourqp', Replaced line: '77m924qp', Calibration value: 74
21:15:51.721 [main] INFO com.tyluur.day1.Day1Kt - Original line: '26sevenseven3twonelq', Replaced line: '26773tw1lq', Calibration value: 21
21:15:51.721 [main] INFO com.tyluur.day1.Day1Kt - Original line: '46threethree9seven', Replaced line: '463397', Calibration value: 47
21:15:51.721 [main] INFO com.tyluur.day1.Day1Kt - Original line: '9pnzsix648kgngnpxttzlqlmnine', Replaced line: '9pnz6648kgngnpxttzlqlm9', Calibration value: 99
21:15:51.721 [main] INFO com.tyluur.day1.Day1Kt - Original line: 'seven7onenine', Replaced line: '7719', Calibration value: 79
21:15:51.721 [main] INFO com.tyluur.day1.Day1Kt - Original line: 'two3mtklsvrrbthtxsrgrtwo', Replaced line: '23mtklsvrrbthtxsrgr2', Calibration value: 22
21:15:51.721 [main] INFO com.tyluur.day1.Day1Kt - Original line: 'gkpfrq4vfddfqxzppmvthree733', Replaced line: 'gkpfrq4vfddfqxzppmv3733', Calibration value: 43
21:15:51.721 [main] INFO com.tyluur.day1.Day1Kt - Original line: 'fq2qbmone', Replaced line: 'fq2qbm1', Calibration value: 21
21:15:51.721 [main] INFO com.tyluur.day1.Day1Kt - Original line: 'threecvone7eightsevenxnmfbtp', Replaced line: '3cv1787xnmfbtp', Calibration value: 37
21:15:51.721 [main] INFO com.tyluur.day1.Day1Kt - Original line: 'fivetmbnqlchhtqmbcsssvxjzvlxdvznlbfive7', Replaced line: '5tmbnqlchhtqmbcsssvxjzvlxdvznlb57', Calibration value: 57
21:15:51.721 [main] INFO com.tyluur.day1.Day1Kt - Original line: 'fvqzlcp5', Replaced line: 'fvqzlcp5', Calibration value: 55
21:15:51.721 [main] INFO com.tyluur.day1.Day1Kt - Original line: 'qhgjmzntonefnlxfqqrxx5three7twofr', Replaced line: 'qhgjmznt1fnlxfqqrxx5372fr', Calibration value: 12
21:15:51.721 [main] INFO com.tyluur.day1.Day1Kt - Original line: 'rczhlkcqpfkgcjmcggztjlqsgxmdxstwo88bdxmqjvlfl', Replaced line: 'rczhlkcqpfkgcjmcggztjlqsgxmdxs288bdxmqjvlfl', Calibration value: 28
21:15:51.721 [main] INFO com.tyluur.day1.Day1Kt - Original line: 'npqxcdnhltbjmpjvdvfvvthreennsnbfljq2', Replaced line: 'npqxcdnhltbjmpjvdvfvv3nnsnbfljq2', Calibration value: 32
21:15:51.721 [main] INFO com.tyluur.day1.Day1Kt - Original line: 'four9gl', Replaced line: '49gl', Calibration value: 49
21:15:51.721 [main] INFO com.tyluur.day1.Day1Kt - Original line: 'gjrf94three14', Replaced line: 'gjrf94314', Calibration value: 94
